"Family","IsActive","Name","ProductCode","Product_Domain__c","Product_Level__c","RTL_Asset_Class__c","RTL_DATA_SOURCE__c","RTL_Issuer_Fund_House__c","RTL_PRODUCT_CODE__c","RTL_Product_Name_ENG__c","RTL_Product_Name_TH__c","RTL_Product_Short_Name_ENG__c","RTL_Product_Short_Name_TH__c","RTL_TMB_Product_Type__c","RTL_TMB_PROJECT_CD__c","SEQ_GRP__c","Sub_Family__c"
"UNSECURED LENDING","true","CASH2GO","DBP6","","","","11","","DBP6","TMB Cash 2 Go Active Client 1 (Income THB 15,000 - 30,000)- FLOOD -Top up CPR + 6% = 24%","TMB Cash 2 Go Active Client 1 (Income THB 15,000 - 30,000)- FLOOD -Top up CPR + 6% = 24%","","","","","7","PERSONAL LOAN"
"UNSECURED LENDING","true","CASH2GO","DBP7","","","","11","","DBP7","TMB Cash 2 Go Active Client 2 (Income THB 30,001 - 50,000)- FLOOD -Top up CPR + 4% = 22%","TMB Cash 2 Go Active Client 2 (Income THB 30,001 - 50,000)- FLOOD -Top up CPR + 4% = 22%","","","","","7","PERSONAL LOAN"
"UNSECURED LENDING","true","READY CASH","0110","","","","14","","110","TMB Ready Cash ( Income >= 20,000 Baht)","TMB Ready Cash ( Income >= 20,000 Baht)","","","","","3","UNSECURED REVOLVING"
"CREDIT CARD","true","GOLD","","","","","04","","","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","","","011","","3","VISA"
"UNSECURED LENDING","true","READY CASH","0119","","","","14","","119","TMB Balance transfer ( Limit 100,000-399,999 Baht)","TMB Balance transfer ( Limit 100,000-399,999 Baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0124","","","","14","","124","TMB Ready Cash - Payroll (Income >= 15,000 Baht)","TMB Ready Cash - Payroll (Income >= 15,000 Baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0126","","","","14","","126","TMB Ready Cash - Payroll (Selp-Employee Income >= 20,000 Baht)","TMB Ready Cash - Payroll (Selp-Employee Income >= 20,000 Baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0114","","","","14","","114","TMB Balance transfer ( Limit <= 100,000 Baht)","TMB Balance transfer ( Limit <= 100,000 Baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0130","","","","14","","130","TMB Ready cash : TMB Wealth Banking","TMB Ready cash : TMB Wealth Banking","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0132","","","","14","","132","TMB Ready cash : TMB Active Customer (Income 15,000 -30,000 baht)","TMB Ready cash : TMB Active Customer (Income 15,000 -30,000 baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0135","","","","14","","135","TMB Ready cash : TMB General Customer  (Income 15,000 -30,000 baht)","TMB Ready cash : TMB General Customer  (Income 15,000 -30,000 baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0137","","","","14","","137","TMB Ready cash : TMB General Customer  (Income => 50,001 baht)","TMB Ready cash : TMB General Customer  (Income => 50,001 baht)","","","","","3","UNSECURED REVOLVING"
"UNSECURED LENDING","true","READY CASH","0121","","","","14","","121","TMB Ready Cash : TMB Active Customer (Income 12,001 - 14,999 baht) : Prescoring Program S/A","TMB Ready Cash : TMB Active Customer (Income 12,001 - 14,999 baht)","","","","","3","UNSECURED REVOLVING"
"CREDIT CARD","true","PLATINUM","","","","","04","","","บัตรสำหรับข้าราชการทหารยศตั้งแต่พันโท นาวาโท และ นาวาอากาศโทขึ้นไป","บัตรสำหรับข้าราชการทหารยศตั้งแต่พันโท นาวาโท และ นาวาอากาศโทขึ้นไป","","","014","","3","VISA"
"CREDIT CARD","true","SO FAST","","","","","04","","","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","","","016","","3","VISA"
"CREDIT CARD","true","SO SMART","","","","","04","","","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","","","017","","3","VISA"
"CREDIT CARD","true","PLATINUM","","","","","04","","","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","","","018","","3","VISA"
"CREDIT CARD","true","TOP BRASS","","","","","04","","","บัตรสำหรับข้าราชการทหารยศตั้งแต่พันโท นาวาโท และ นาวาอากาศโทขึ้นไป","บัตรสำหรับข้าราชการทหารยศตั้งแต่พันโท นาวาโท และ นาวาอากาศโทขึ้นไป","","","019","","3","VISA"
"CREDIT CARD","true","WEALTH","","","","","04","","","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","บัตร VISA Platinum สำหรับลูกค้าที่มีรายได้  >= 30,000 บาท","","","020","","3","VISA"
"CREDIT CARD","true","CLASSIC","","","","","04","","","บัตร VISA Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","บัตร VISA Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","","","021","","3","VISA"
"CREDIT CARD","true","CLASSIC","","","","","04","","","VISA Classic card for customer income  >= THB 15,001","VISA Classic card for customer income  >= THB 15,001","","","022","","3","VISA"
"CREDIT CARD","true","GOLD","","","","","04","","","บัตร MasterCard Gold สำหรับลูกค้ารายที่มีได้ >= 25,000 บาท","บัตร MasterCard Gold สำหรับลูกค้ารายที่มีได้ >= 25,000 บาท","","","031","","3","MASTERCARD"
"CREDIT CARD","true","GOLD","","","","","04","","","บัตร MasterCard Gold สำหรับลูกค้ารายที่มีได้ >= 25,000 บาท","บัตร MasterCard Gold สำหรับลูกค้ารายที่มีได้ >= 25,000 บาท","","","032","","3","MASTERCARD"
"CREDIT CARD","true","TITANIUM","","","","","04","","","บัตร MasterCard Titanium สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","บัตร MasterCard Titanium สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","","","034","","3","MASTERCARD"
"CREDIT CARD","true","SO CHILL","","","","","04","","","บัตรที่ไม่มีค่าธรรมเนียมเบิกเงินสด","บัตรที่ไม่มีค่าธรรมเนียมเบิกเงินสด","","","035","","3","MASTERCARD"
"CREDIT CARD","true","CLASSIC","","","","","04","","","บัตร MasterCard Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","บัตร MasterCard Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","","","041","","3","MASTERCARD"
"CREDIT CARD","true","CLASSIC","","","","","04","","","บัตร MasterCard Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","บัตร MasterCard Classic สำหรับลูกค้ารายที่มีได้ >= 15,000 บาท","","","042","","3","MASTERCARD"
"CREDIT CARD","true","GOLD","","","","","04","","","Credit Card for Kwannakorn","","","","071","","3","KWANNAKORN"
"CREDIT CARD","true","CLASSIC","","","","","04","","","Credit Card for Kwannakorn","","","","081","","3","KWANNAKORN"
"CREDIT CARD","true","GOLD","","","","","04","","","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","","","099","","3","VISA"
"CREDIT CARD","true","GOLD","","","","","04","","","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","บัตร VISA Gold สำหรับลูกค้าที่มีรายได้  >= 25,000 บาท","","","101","","3","VISA"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 3M3","ING MM 3M3","","","FIXED INCOME","MF","UOB","ING MM 3M3","ING Thai MM 3M3 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 3M3","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M1","ING MM 6M1","","","FIXED INCOME","MF","UOB","ING MM 6M1","ING Thai MM 6M1 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M1","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M2","ING MM 6M2","","","FIXED INCOME","MF","UOB","ING MM 6M2","ING Thai MM 6M2 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M2","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M3","ING MM 6M3","","","FIXED INCOME","MF","UOB","ING MM 6M3","ING Thai MM 6M3 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 6M3","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 28","ING MM28","","","FIXED INCOME","MF","UOB","ING MM28","ING Thai MM 28 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย เอ็มเอ็ม 28","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 12M1","ING PREMIUM 12M1","","","FIXED INCOME","MF","UOB","ING PREMIUM 12M1","ING Thai TM Premium 12M1 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 12M1","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 12M2","ING PREMIUM 12M2","","","FIXED INCOME","MF","UOB","ING PREMIUM 12M2","ING Thai TM Premium 12M2 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 12M2","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 6M1","ING PREMIUM 6M1","","","FIXED INCOME","MF","UOB","ING PREMIUM 6M1","ING Thai TM Premium 6M1 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ทีเอ็ม พรีเมี่ยม 6M1","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M2","INGISF12M2","","","FIXED INCOME","MF","UOB","INGISF12M2","ING Thai ISF 12M2 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M2","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M3","INGISF12M3","","","FIXED INCOME","MF","UOB","INGISF12M3","ING Thai ISF 12M3 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M3","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M4","INGISF12M4","","","FIXED INCOME","MF","UOB","INGISF12M4","ING Thai ISF 12M4 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M4","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M5","INGISF12M5","","","FIXED INCOME","MF","UOB","INGISF12M5","ING Thai ISF 12M5 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 12M5","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 6M1","INGISF6M1","","","FIXED INCOME","MF","UOB","INGISF6M1","ING Thai ISF 6M1 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 6M1","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 6M2","INGISF6M2","","","FIXED INCOME","MF","UOB","INGISF6M2","ING Thai ISF 6M2 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย ไอเอสเอฟ 6M2","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M1","INGKGB3M1","","","FIXED INCOME","MF","UOB","INGKGB3M1","ING Thai Korean Government Bond 3M1 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M1","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M11","INGKGB3M11","","","FIXED INCOME","MF","UOB","INGKGB3M11","ING Thai Korean Government Bond 3M11 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M11","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M2","INGKGB3M2","","","FIXED INCOME","MF","UOB","INGKGB3M2","ING Thai Korean Government Bond 3M2 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M2","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M3","INGKGB3M3","","","FIXED INCOME","MF","UOB","INGKGB3M3","ING Thai Korean Government Bond 3M3 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M3","","","","","5","MM"
"INVESTMENT","true","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M4","INGKGB3M4","","","FIXED INCOME","MF","UOB","INGKGB3M4","ING Thai Korean Government Bond 3M4 Fund {{ING}}","กองทุนเปิด ไอเอ็นจี ไทย พันธบัตรเกาหลี 3M4","","","","","5","MM"
